VD,Corsier-sur-Vevey,1809,Fenil-sur-Corsier
NE,Val-de-Ruz,2063,Fenin
AG,Sins,5645,Fenkrieden
VS,Ferden,3916,Ferden
BE,Ferenbalm,3206,Ferenbalm
BE,Ferenbalm,3208,Gurbrü
BE,Bolligen,3066,Stettlen
VD,Ferlens (VD),1076,Ferlens VD
VS,Evolène,1984,Les Haudères
FR,Ferpicloz,1724,Ferpicloz
LU,Hohenrain,6277,Kleinwangen
VD,Ferreyres,1313,Ferreyres
VS,Guttet-Feschel,3956,Guttet-Feschel
TI,Alto Malcantone,6938,Fescoggia
FR,Fétigny,1532,Fétigny
ZH,Feuerthalen,8245,Feuerthalen
BE,Gsteig,3784,Feutersoey
GR,Sils im Engadin/Segl,7514,Fex
VS,Nendaz,1996,Fey (Nendaz)
VD,Fey,1044,Fey
VD,Leysin,1854,Leysin
FR,Saint-Martin (FR),1609,Fiaugères
GR,Flims,7019,Fidaz
GR,Fideris,7235,Fideris
VS,Fiesch,3984,Fiesch
VS,Fieschertal,3984,Fieschertal
TI,Prato (Leventina),6772,Rodi-Fiesso
VD,Fiez,1420,Fiez
TI,Faido,6760,Rossura
TI,Lugano,6918,Figino
VS,Mörel-Filet,3983,Filet
GR,Filisur,7477,Filisur
FR,Schmitten (FR),3185,Schmitten FR
GL,Glarus Nord,8757,Filzbach
VS,Finhaut,1925,Finhaut
BE,Finsterhennen,2577,Finsterhennen
ZG,Menzingen,6313,Finstersee
LU,Entlebuch,6162,Finsterwald LU
VS,Bagnes,1948,Fionnay
ZH,Illnau-Effretikon,8307,Ottikon b.Kemptth.
AG,Fischbach-Göslikon,5525,Fischbach-Göslikon
LU,Fischbach,6145,Fischbach LU
ZH,Fischenthal,8497,Fischenthal
TG,Fischingen,8376,Fischingen
AG,Fisibach,5467,Fisibach
AG,Fislisbach,5442,Fislisbach
ZH,Flaach,8416,Flaach
FR,Wünnewil-Flamatt,3175,Flamatt
GR,Fläsch,7306,Fläsch
AG,Rothrist,4852,Rothrist
VD,Rougemont,1659,Flendruz
GR,Flerden,7426,Flerden
NE,Val-de-Travers,2114,Fleurier
GR,Flims,7017,Flims Dorf
GR,Flims,7018,Flims Waldhaus
GR,Mundaun,7137,Flond
UR,Flüelen,6454,Flüelen
SO,Hofstetten-Flüh,4112,Flüh
LU,Flühli,6173,Flühli LU
SO,Flumenthal,4534,Flumenthal
SG,Flums,8890,Flums
ZH,Flurlingen,8247,Flurlingen
SG,Weesen,8872,Weesen
GR,Arosa,7057,Langwies
FR,Estavayer-le-Lac,1473,Font
VS,Liddes,1945,Fontaine Dessous
VS,Liddes,1945,Fontaine Dessus
NE,Val-de-Ruz,2052,Fontainemelon
NE,Val-de-Ruz,2046,Fontaines NE
VD,Fontaines-sur-Grandson,1421,Fontaines-Grandson
GR,Tarasp,7553,Tarasp
TI,Morbio Inferiore,6834,Morbio Inferiore
VD,Tévenon,1423,Fontanezier
LU,Wolhusen,6110,Fontannen
JU,Fontenais,2902,Fontenais
VS,Bagnes,1934,Fontenelle
SG,Wartau,9476,Fontnas
ZH,Küsnacht (ZH),8127,Forch
FR,Vernay,1475,Forel FR
VD,Forel-sur-Lucens,1526,Forel-sur-Lucens
FR,La Sonnaz,1782,Formangueires
TI,Monteggio,6996,Ponte Cremenaga
BE,Châtelat,2717,Fornet-Dessous
JU,Lajoux (JU),2718,Fornet-Dessus
VS,Liddes,1945,Fornex(Liddes)
BE,Forst-Längenbühl,3636,Forst
VS,Ayent,1966,Fortunau (Ayent)
TI,Gambarogno,6574,Vira (Gambarogno)
GE,Thônex,1225,Chêne-Bourg
FR,Murist,1489,Murist
FR,Fräschels,3284,Fräschels
TI,Frasco,6636,Frasco
TG,Arbon,9320,Frasnacht
FR,Les Montets,1483,Frasses
BE,Fraubrunnen,3312,Fraubrunnen
BE,Frauenkappelen,3202,Frauenkappelen
GR,Davos,7276,Davos Frauenkirch
TI,Faido,6763,Osco
JU,La Baroche,2953,Fregiécourt
TG,Roggwil (TG),9306,Freidorf TG
SZ,Freienbach,8807,Freienbach
ZH,Freienstein-Teufen,8427,Freienstein
AG,Freienwil,5423,Freienwil
BE,Freimettigen,3510,Freimettigen
VD,Bex,1880,Frenières-sur-Bex
BL,Frenkendorf,4402,Frenkendorf
NE,Fresens,2027,Fresens
NE,Brot-Dessous,2149,Fretereules
ZH,Uster,8615,Freudwil
FR,Fribourg,1700,Fribourg
AG,Frick,5070,Frick
AG,Rudolfstetten-Friedlisb.,8964,Rudolfstetten
ZG,Cham,6332,Hagendorn
BE,Seedorf (BE),3035,Frieswil
GR,Obersaxen,7136,Obers Friggahüs
TG,Bussnang,9504,Friltschen
BE,Vauffelin,2535,Frinvillier
BE,Lauperswil,3436,Zollbrück
BE,Rüderswil,3436,Zollbrück
SO,Trimbach,4634,Wisen SO
VD,Froideville,1055,Froideville
SG,Sennwald,9467,Frümsen
TG,Salenstein,8269,Fruthwilen
BE,Frutigen,3714,Frutigen
OW,Kerns,6068,Melchsee-Frutt
GR,Ftan,7551,Ftan
GR,Val Müstair,7533,Fuldera
SO,Fulenbach,4629,Fulenbach
AG,Full-Reuenthal,5324,Full-Reuenthal
BL,Füllinsdorf,4414,Füllinsdorf
NW,Stansstad,6363,Fürigen
GR,Furna,7232,Furna
GR,Fürstenau,7414,Fürstenau
GR,Fürstenau,7413,Fürstenaubruck
TI,Lavizzara,6696,Fusio
VS,Simplon,3907,Gabi (Simplon)
SH,Gächlingen,8214,Gächlingen
SO,Lüterswil-Gächliwil,4584,Gächliwil
TG,Gachnang,8547,Gachnang
GR,Luzein,7244,Gadenstätt
BE,Gadmen,3863,Gadmen
TI,Gordola,6596,Gordola
TI,Stabio,6855,Stabio
SG,Kirchberg (SG),9534,Gähwil
BE,Twann-Tüscherz,2513,Twann
AR,Gais,9056,Gais
SZ,Galgenen,8854,Galgenen
FR,Galmiz,3285,Galmiz
BE,Gals,3238,Gals
FR,Alterswil,1712,Tafers
BE,Rüschegg,3153,Rüschegg Gambach
BE,Ferenbalm,3206,Gammen
BE,Sumiswald,3454,Sumiswald
VS,Gampel-Bratsch,3945,Gampel
BE,Gampelen,3236,Gampelen
SG,Gams,9473,Gams
VS,Brig-Glis,3900,Gamsen
TI,Lugano,6978,Gandria
SO,Gänsbrunnen,4716,Gänsbrunnen
SG,Bütschwil-Ganterschwil,9608,Ganterschwil
ZH,Zell (ZH),8487,Zell ZH
BE,Köniz,3144,Gasel
VS,St. Niklaus,3924,Gasenried
ZH,Thalwil,8136,Gattikon
AG,Gebenstorf,5412,Gebenstorf
SG,Gommiswald,8725,Gebertingen
SG,Oberbüren,9203,Niederwil SG
ZH,Dübendorf,8044,Zürich
VS,Naters,3904,Naters
LU,Menznau,6123,Geiss
BE,Schattenhalb,3860,Meiringen
LU,Hitzkirch,6284,Gelfingen
BE,Gelterfingen,3126,Gelterfingen
BL,Gelterkinden,4460,Gelterkinden
AG,Geltwil,5637,Geltwil
SO,Gempen,4145,Gempen
FR,Gempenach,3215,Gempenach
TI,Mendrisio,6852,Genestrerio
GE,Genève,1200,Genève
VD,Genolier,1272,Genolier
GE,Genthod,1294,Genthod
TI,Collina d'Oro,6925,Gentilino
SO,Gerlafingen,4563,Gerlafingen
TG,Frauenfeld,8500,Gerlikon
ZH,Kloten,8302,Kloten
ZH,Geroldswil,8954,Geroldswil
BE,Täuffelen,2575,Gerolfingen
TI,Gambarogno,6576,Gerra (Gambarogno)
TI,Cugnasco-Gerra,6635,Gerra (Verzasca)
SZ,Gersau,6442,Gersau
BE,Gerzensee,3115,Gerzensee
VS,Münster-Geschinen,3985,Geschinen
LU,Gettnau,6142,Gettnau
VS,Leuk,3945,Gampel
LU,Geuensee,6232,Geuensee
AR,Trogen,9043,Trogen
TI,Blenio,6720,Ghirone
GR,Guarda,7545,Guarda
ZH,Fischenthal,8498,Gibswil
BL,Giebenach,4304,Giebenach
VD,Giez,1429,Giez
FR,Giffers,1735,Giffers
FR,Rue,1673,Gillarens
VD,Gilly,1182,Gilly
VD,Gimel,1188,Gimel
BE,Lauterbrunnen,3826,Gimmelwald
BE,Walperswil,3272,Walperswil
VD,Gingins,1276,Gingins
TI,Giornico,6745,Giornico
AG,Gipf-Oberfrick,5073,Gipf-Oberfrick
GR,Obersaxen,7135,Obersaxen Giraniga
ZH,Turbenthal,8488,Turbenthal
ZH,Waltalingen,8468,Guntalingen
ZH,Ossingen,8467,Truttikon
LU,Gisikon,6038,Gisikon
TI,Giubiasco,6512,Giubiasco
TI,Maggia,6678,Giumaglio
FR,Givisiez,1762,Givisiez
VD,Givrins,1271,Givrins
VD,Gland,1196,Gland
VD,Vullierens,1115,Vullierens
VS,Sierre,3960,Sierre
GR,Davos,7277,Davos Glaris
GL,Glarus,8750,Glarus
GR,Tschappina,7428,Glaspass
ZH,Opfikon,8152,Glattbrugg
ZH,Glattfelden,8192,Glattfelden
ZH,Opfikon,8152,Glattpark(Opfikon)
VS,Obergoms,3999,Oberwald
FR,Gletterens,1544,Gletterens
VD,Montreux,1823,Glion
VS,Brig-Glis,3902,Glis
BE,Steffisburg,3612,Steffisburg
JU,Haute-Sorne,2855,Glovelier
VS,Reckingen-Gluringen,3998,Gluringen
AG,Niederwil (AG),5524,Nesselnbach
TI,Gnosca,6525,Gnosca
ZH,Dübendorf,8044,Gockhausen
BE,Langnau im Emmental,3553,Gohl
BE,Golaten,3207,Golaten
SG,Goldach,9403,Goldach
SZ,Arth,6410,Goldau
ZH,Küsnacht (ZH),8700,Küsnacht ZH
BE,Hasle bei Burgdorf,3432,Lützelflüh-Goldb
BE,Hasliberg,6085,Hasliberg Goldern
SG,Eschenbach (SG),8638,Goldingen
BE,Thun,3624,Goldiwil (Thun)
BE,Ringgenberg (BE),3805,Goldswil
TI,Centovalli,6656,Golino
VD,Gollion,1124,Gollion
BE,Hasle bei Burgdorf,3415,Schafhausen i. E.
SG,Gommiswald,8737,Gommiswald
BE,Gondiswil,4955,Gondiswil
VS,Zwischbergen,3907,Gondo
AI,Gonten,9108,Gonten
AI,Gonten,9108,Gontenbad
AG,Gontenschwil,5728,Gontenschwil
VS,Ferden,3917,Goppenstein
VS,Riederalp,3983,Goppisberg
TI,Gorduno,6518,Gorduno
NE,Gorgier,2023,Gorgier
VS,Zermatt,3920,Zermatt
UR,Göschenen,6487,Göschenen
SG,Gossau (SG),9200,Gossau SG
VD,Donneloye,1407,Gossens
ZH,Zumikon,8126,Zumikon
SO,Gossliwil,4579,Gossliwil
TG,Sulgen,8583,Götighofen
VS,Saxon,1907,Saxon
TG,Gottlieben,8274,Gottlieben
TG,Hauptwil-Gottshaus,9225,Wilen (Gottshaus)
BE,Orpund,2552,Orpund
VD,Goumoëns,1376,Goumoens-la-Ville
VD,Goumoëns,1376,Goumoens-le-Jux
BE,Graben,3376,Graben
BE,Rüschegg,3154,Rüschegg Heubach
SG,Grabs,9472,Grabs
SG,Grabs,9472,Grabserberg
VS,Grächen,3925,Grächen
BE,Meikirch,3045,Meikirch
OW,Engelberg,6388,Grafenort
NW,Wolfenschiessen,6388,Grafenort
BE,Grafenried,3308,Grafenried
ZH,Lindau,8310,Grafstal
TG,Berg (TG),8572,Graltshausen
SG,Bütschwil-Ganterschwil,9601,Lütisburg Station
TI,Grancia,6916,Grancia
VD,Grancy,1117,Grancy
VD,Le Mont-sur-Lausanne,1052,Mont-sur-Lausanne
NE,Val-de-Travers,2127,Les Bayards
VD,Veytaux,1820,Montreux
VD,Grandcour,1543,Grandcour
VD,Grandevent,1421,Grandevent
JU,Grandfontaine,2908,Grandfontaine
GE,Lancy,1212,Grand-Lancy
NE,Val-de-Ruz,2065,Savagnier
FR,Montagny (FR),1775,Grandsivaz
BE,Grandval,2745,Grandval
VD,Bourg-en-Lavaux,1091,Grandvaux
FR,Grandvillard,1666,Grandvillard
VS,Sierre,3977,Granges VS
FR,Granges (Veveyse),1614,Granges (Veveyse)
FR,Les Montets,1484,Granges-de-Vesin
VD,Valbroye,1523,Granges-Marnand
VD,Trey,1552,Trey
FR,Grangettes,1686,Grangettes-Romont
AG,Gränichen,5722,Gränichen
VS,Savièse,1965,Granois (Savièse)
ZH,Berg am Irchel,8415,Gräslikon
BE,Seeberg,3365,Grasswil
FR,La Verrerie,1624,Grattavache
BE,Krauchthal,3325,Hettiswil
TI,Gravesano,6929,Gravesano
VS,Riederalp,3983,Greich
ZH,Greifensee,8606,Greifensee
BL,Grellingen,4203,Grellingen
SO,Grenchen,2540,Grenchen
FR,Greng,3280,Greng
FR,Farvagny,1726,Grenilles
VD,Grens,1274,Grens
LU,Greppen,6404,Greppen
TI,Gresso,6611,Gresso
VD,Yverdon-les-Bains,1432,Gressy
SG,Wartau,9479,Gretschins
SO,Gretzenbach,5014,Gretzenbach
BE,Reichenbach im Kandertal,3723,Kiental
VS,Anniviers,3961,Grimentz
VS,Grimisuat,1971,Grimisuat
BE,Diemtigen,3757,Schwenden
VS,Obergoms,3864,Guttannen
SO,Grindel,4247,Grindel
BE,Grindelwald,3818,Grindelwald
BE,Seedorf (BE),3266,Wiler b. Seedorf
SO,Gretzenbach,4658,Däniken SO
GR,Grono,6537,Grono
SZ,Einsiedeln,8841,Gross
BE,Grossaffoltern,3257,Grossaffoltern
SG,Flums,8896,Flumserberg Bergh
LU,Grossdietwil,6146,Grossdietwil
FR,Gurmels,1792,Guschelmuth
BE,Grosshöchstetten,3506,Grosshöchstetten
FR,Ueberstorf,3175,Flamatt
LU,Grosswangen,6022,Grosswangen
SG,Eggersriet,9036,Grub SG
AR,Grub (AR),9035,Grub AR
VS,Oberems,3946,Gruben
BE,Zweisimmen,3770,Zweisimmen
VS,Chamoson,1955,Grugnay (Chamoson)
BE,Saanen,3783,Grund b. Gstaad
TG,Müllheim,8554,Müllheim-Wigoltgn
BE,Sumiswald,3455,Grünen
BE,Lützelflüh,3452,Grünenmatt
GR,Grüsch,7214,Grüsch
ZH,Gossau (ZH),8624,Grüt (Gossau ZH)
FR,Gruyères,1663,Gruyères
VD,Gryon,1882,Gryon
VS,Staldenried,3933,Staldenried
BE,Saanen,3780,Gstaad
BE,Gsteig,3785,Gsteig b. Gstaad
BE,Gsteigwiler,3814,Gsteigwiler
TI,Gudo,6515,Gudo
VS,Vernayaz,1920,Martigny
VD,Vully-les-Lacs,1787,Môtier (Vully)
BE,Guggisberg,3158,Guggisberg
ZH,Egg,8127,Forch
FR,Pont-en-Ogoz,1643,Gumefens
BE,Muri bei Bern,3073,Gümligen
TG,Homburg,8507,Hörhausen
ZH,Bertschikon,8543,Gundetswil
ZH,Russikon,8322,Gündisau
BE,Gündlischwand,3815,Gündlischwand
SO,Günsberg,4524,Günsberg
BE,Sigriswil,3654,Gunten
TG,Wäldi,8564,Gunterswilen
TG,Aadorf,8357,Guntershausen
TG,Berg (TG),8572,Guntershausen Berg
SH,Beringen,8223,Guntmadingen
SO,Gunzgen,4617,Gunzgen
LU,Beromünster,6222,Gunzwil
BE,Gurbrü,3208,Gurbrü
FR,Gurmels,3212,Gurmels
BE,Riggisberg,3099,Rüti b. Riggisberg
SG,Wattwil,9620,Lichtensteig
BE,Köniz,3084,Wabern
UR,Gurtnellen,6482,Gurtnellen
BE,Gurzelen,3663,Gurzelen
BE,Madiswil,4932,Gutenburg
ZH,Volketswil,8605,Gutenswil
ZH,Thalheim an der Thur,8478,Thalheim
BE,Guttannen,3864,Guttannen
TG,Güttingen,8594,Güttingen
BE,Thun,3645,Gwatt (Thun)
BE,Spiez,3645,Gwatt (Thun)
GE,Gy,1251,Gy
BE,Konolfingen,3503,Gysenstein
SG,Sennwald,9469,Haag (Rheintal)
BE,Habkern,3804,Habkern
AG,Habsburg,5245,Habsburg
LU,Hasle (LU),6166,Hasle LU
BL,Häfelfingen,4445,Häfelfingen
AR,Teufen (AR),9052,Niederteufen
SO,Hägendorf,4614,Hägendorf
TG,Schönholzerswilen,8577,Schönholzerswilen
TG,Amriswil,8580,Hagenwil
SG,Häggenschwil,9312,Häggenschwil
AG,Hägglingen,5607,Hägglingen
BE,Hagneck,2575,Hagneck
TG,Bischofszell,9223,Halden
GR,Haldenstein,7023,Haldenstein
UR,Schattdorf,6469,Haldi b.Schattdorf
UR,Bürglen (UR),6469,Haldi b.Schattdorf
TG,Matzingen,9548,Matzingen
SH,Hallau,8215,Hallau
AG,Hallwil,5705,Hallwil
SO,Halten,4566,Halten
SG,Eggersriet,9035,Grub AR
LU,Hitzkirch,6289,Hämikon
TG,Birwinken,8585,Happerswil
SG,Oberriet (SG),9463,Oberriet SG
BE,Lyss,3250,Lyss
TG,Hüttlingen,8553,Harenwilen
SO,Härkingen,4624,Härkingen
AG,Widen,8965,Berikon
ZH,Dürnten,8342,Wernetshausen
BE,Hasle bei Burgdorf,3415,Hasle b. Burgdorf
GL,Glarus Süd,8773,Haslen GL
AI,Schlatt-Haslen,9054,Haslen AI
BE,Rümligen,3132,Riggisberg
TG,Wigoltingen,8554,Müllheim-Wigoltgn
ZH,Niederhasli,8156,Oberhasli
TG,Wäldi,8564,Hattenhausen
GL,Glarus Süd,8775,Hätzingen
SO,Hauenstein-Ifenthal,4633,Hauenstein
ZH,Kappel am Albis,8926,Hauptikon
TG,Hauptwil-Gottshaus,9213,Hauptwil
AG,Hausen (AG),5212,Hausen AG
ZH,Ossingen,8475,Ossingen
BE,Affoltern im Emmental,3463,Häusernmoos
TG,Aadorf,8522,Häuslenen
VS,Nendaz,1997,Haute-Nendaz
NE,Hauterive (NE),2068,Hauterive NE
FR,Hauteville,1648,Hauteville
VD,Saint-Légier-La Chiésaz,1800,Vevey
BE,Häutligen,3510,Häutligen
FR,Haut-Vully,1789,Lugnorre
ZH,Hedingen,8908,Hedingen
SG,Balgach,9435,Heerbrugg
SG,Au (SG),9435,Heerbrugg
SG,Widnau,9435,Heerbrugg
SG,Berneck,9435,Heerbrugg
TG,Wäldi,8564,Hefenhausen
TG,Hefenhofen,8580,Hefenhofen
BE,Mühleberg,3202,Frauenkappelen
ZH,Volketswil,8604,Volketswil
AR,Heiden,9410,Heiden
BE,Heiligenschwendi,3625,Heiligenschwendi
SG,Mels,8888,Heiligkreuz (Mels)
TG,Wuppenau,9515,Hosenruck
SG,Wittenbach,9000,St. Gallen
BE,Heimberg,3627,Heimberg
BE,Heimenhausen,3373,Heimenhausen
BE,Heimiswil,3412,Heimiswil
SO,Drei Höfe,4558,Heinrichswil
FR,Heitenried,1714,Heitenried
AG,Spreitenbach,8957,Spreitenbach
TG,Hohentannen,9216,Heldswil
BE,Rüeggisberg,3155,Helgisried
LU,Neuenkirch,6016,Hellbühl
AG,Hellikon,4316,Hellikon
BE,Hellsau,3429,Hellsau
TG,Zihlschlacht-Sitterdorf,9313,Muolen
SG,Hemberg,9633,Hemberg
SH,Hemishofen,8261,Hemishofen
SH,Schaffhausen,8231,Hemmental
BL,Hemmiken,4465,Hemmiken
SG,Uzwil,9247,Henau
AG,Hendschiken,5604,Hendschiken
ZH,Henggart,8444,Henggart
FR,Billens-Hennens,1681,Hennens
VD,Henniez,1525,Henniez
SO,Herbetswil,4715,Herbetswil
BE,Herbligen,3671,Herbligen
SH,Schaffhausen,8207,Schaffhausen
VS,St. Niklaus,3927,Herbriggen
TG,Herdern,8535,Herdern
VS,Hérémence,1987,Hérémence
NW,Hergiswil (NW),6052,Hergiswil NW
LU,Hergiswil bei Willisau,6133,Hergiswil LU
AR,Herisau,9100,Herisau
LU,Römerswil,6028,Herlisberg
GE,Hermance,1248,Hermance
ZH,Pfäffikon,8330,Hermatswil
VD,Hermenches,1513,Hermenches
AG,Hermetschwil-Staffeln,5626,Hermetschwil-Staff
BE,Hermiswil,3475,Hermiswil
BE,Hermrigen,3274,Hermrigen
TG,Langrickenbach,8585,Herrenhof
BE,Kirchlindach,3037,Herrenschwanden
ZH,Herrliberg,8704,Herrliberg
BL,Hersberg,4423,Hersberg
ZH,Gossau (ZH),8626,Ottikon
SO,Drei Höfe,4558,Hersiwil
LU,Weggis,6353,Weggis
AG,Obersiggenthal,5415,Hertenstein AG
AG,Herznach,5027,Herznach
BE,Herzogenbuchsee,3360,Herzogenbuchsee
BE,Köniz,3172,Niederwangen BE
SO,Hessigkofen,4577,Hessigkofen
ZH,Hettlingen,8442,Hettlingen
ZH,Mönchaltorf,8607,Aathal-Seegräben
LU,Hildisrieden,6024,Hildisrieden
LU,Escholzmatt-Marbach,6192,Wiggen
AG,Villmergen,5613,Hilfikon
BE,Hilterfingen,3652,Hilterfingen
SO,Himmelried,4204,Himmelried
BE,Hindelbank,3324,Hindelbank
SZ,Wollerau,8806,Bäch SZ
ZH,Egg,8132,Hinteregg
SG,Eichberg,9452,Hinterforst
BE,Rüeggisberg,3089,Hinterfultigen
SG,Untereggen,9033,Untereggen
BE,Wohlen bei Bern,3032,Hinterkappelen
LU,Wikon,6260,Hintermoos
GR,Hinterrhein,7438,Hinterrhein
SZ,Muotathal,6436,Muotathal
AG,Uerkheim,4813,Uerkheim
AG,Hirschthal,5042,Hirschthal
ZH,Hirzel,8816,Hirzel
LU,Hitzkirch,6285,Hitzkirch
LU,Hochdorf,6280,Hochdorf
ZH,Hochfelden,8182,Hochfelden
BE,Höchstetten,3429,Höchstetten
SO,Hochwald,4146,Hochwald
SG,Flums,8893,Flums Hochwiese
SZ,Oberiberg,8842,Unteriberg
SZ,Unteriberg,8842,Unteriberg
ZH,Wallisellen,8304,Wallisellen
TG,Romanshorn,8590,Romanshorn
SG,Rorschacherberg,9404,Rorschacherberg
SG,Gommiswald,8730,Uznach
BE,Ursenbach,4943,Oeschenbach
SH,Thayngen,8242,Hofen SH
BE,Höfen,3631,Höfen b. Thun
TG,Sirnach,8370,Sirnach
SG,Neckertal,9114,Hoffeld
LU,Luthern,6154,Hofstatt
ZH,Oberglatt,8154,Oberglatt ZH
SO,Hofstetten-Flüh,4114,Hofstetten SO
BE,Hofstetten bei Brienz,3858,Hofstetten BE
BE,Münchenbuchsee,3053,Münchenbuchsee
TG,Hohentannen,9216,Hohentannen
BE,Hasliberg,6083,Hasliberg Hohfluh
VS,Steg-Hohtenn,3949,Hohtenn
AG,Holderbank (AG),5113,Holderbank AG
SO,Holderbank (SO),4718,Holderbank SO
BL,Hölstein,4434,Hölstein
TG,Wäldi,8558,Raperswilen
ZG,Risch,6343,Holzhäusern ZG
AG,Holziken,5043,Holziken
TG,Münchwilen (TG),8360,Eschlikon TG
BE,Homberg,3622,Homberg b. Thun
ZH,Hombrechtikon,8634,Hombrechtikon
LU,Honau,6038,Honau
BE,Spiez,3702,Hondrich
SO,Laupersdorf,4712,Laupersdorf
ZH,Illnau-Effretikon,8308,Illnau
TG,Sirnach,8372,Wiezikon b.Sirnach
BE,Diemtigen,3755,Horboden
ZH,Horgen,8815,Horgenberg
TG,Horn,9326,Horn
AG,Hornussen,5075,Hornussen
BE,Horrenbach-Buchen,3623,Horrenbach
SO,Horriwil,4557,Horriwil
LU,Horw,6048,Horw
UR,Hospental,6493,Hospental
AG,Mettauertal,5277,Hottwil
LU,Willisau,6133,Hergiswil LU
SO,Hubersdorf,4535,Hubersdorf
SG,Mörschwil,9402,Mörschwil
VD,Ollon,1884,Huémoz
TG,Kemmental,8565,Hugelshofen
SO,Kleinlützel,4245,Kleinlützel
ZH,Humlikon,8457,Humlikon
AR,Hundwil,9064,Hundwil
ZG,Hünenberg,6331,Hünenberg
TG,Salmsach,8599,Salmsach
BE,Thun,3626,Hünibach
BE,Hilterfingen,3626,Hünibach
SO,Hüniken,4554,Hüniken
ZH,Neftenbach,8412,Hünikon
ZH,Hüntwangen,8194,Hüntwangen
AG,Hunzenschwil,5502,Hunzenschwil
SZ,Freienbach,8640,Hurden
LU,Zell (LU),6152,Hüswil
ZH,Hütten,8825,Hütten
ZH,Hüttikon,8115,Hüttikon
TG,Hüttlingen,8553,Hüttlingen
BE,Huttwil,4950,Huttwil
TG,Hüttwilen,8536,Hüttwilen
SZ,Schwyz,6438,Ibach
SZ,Schwyz,8843,Oberiberg
SO,Lüterkofen-Ichertswil,4571,Ichertswil
VS,Icogne,1977,Icogne
BE,Iffwil,3305,Iffwil
GR,Landquart,7206,Igis
GR,Ilanz,7130,Ilanz
BE,Langnau im Emmental,3550,Langnau i. E.
VS,Collombey-Muraz,1893,Muraz (Collombey)
SZ,Illgau,6434,Illgau
TG,Wigoltingen,8556,Illhart
TG,Lengwil,8574,Illighausen
BE,Wohlen bei Bern,3033,Wohlen b. Bern
FR,Jaun,1656,Im Fang
SO,Lommiswil,4514,Lommiswil
SZ,Küssnacht (SZ),6405,Immensee
TI,Gambarogno,6571,Indemini
VS,Inden,3953,Inden
BE,Inkwil,3375,Inkwil
BE,Wohlen bei Bern,3044,Innerberg
BE,Eriz,3619,Innereriz
GR,Ferrera,7445,Innerferrera
SZ,Innerthal,8858,Innerthal
BE,Innertkirchen,3862,Innertkirchen
BE,Ins,3232,Ins
TI,Valcolla,6951,Insone
BE,Interlaken,3800,Interlaken
UR,Gurtnellen,6476,Intschi
LU,Inwil,6034,Inwil
BE,Ipsach,2563,Ipsach
TI,Iragna,6707,Iragna
BE,Iseltwald,3807,Iseltwald
BE,Lauterbrunnen,3822,Isenfluh
UR,Isenthal,6461,Isenthal
TI,Bioggio,6993,Iseo
VS,Isérables,1914,Isérables
AG,Islisberg,8905,Islisberg
TI,Brissago,6614,Isole di Brissago
TI,Isone,6810,Isone
TG,Bürglen (TG),8575,Istighofen
BL,Itingen,4452,Itingen
VD,La Chaux (Cossonay),1308,La Chaux-Cossonay
AG,Kaisten,5083,Ittenthal
BE,Jaberg,3629,Jaberg
AI,Gonten,9108,Jakobsbad
BE,Linden,3673,Linden
FR,Jaun,1656,Jaun
BE,Jegenstorf,3303,Jegenstorf
GR,Jenaz,7233,Jenaz
GR,Jenins,7307,Jenins
GR,Filisur,7494,Davos Wiesen
BE,Jens,2565,Jens
BE,Kirchlindach,3038,Kirchlindach
FR,Jeuss,1793,Jeuss
SG,Rapperswil-Jona,8645,Jona
AG,Jonen,8916,Jonen
VD,Jongny,1805,Jongny
SG,Jonschwil,9243,Jonschwil
VD,Montreux,1833,Les Avants
VD,Jouxtens-Mézery,1008,Jouxtens-Mézery
BE,Seeberg,3476,Oschwand
GR,Avers,7448,Juf
BE,Lauterbrunnen,3801,Jungfraujoch
VD,Juriens,1326,Juriens
GE,Jussy,1254,Jussy
OW,Sarnen,6056,Kägiswil
AR,Rehetobel,9038,Rehetobel
AG,Kaiseraugst,4303,Kaiseraugst
AG,Kaiserstuhl,5466,Kaiserstuhl AG
AG,Kaisten,5082,Kaisten
AG,Kallern,5625,Kallern
BE,Kallnach,3283,Kallnach
VS,Embd,3922,Kalpetran
BE,Heimiswil,3413,Kaltacker
LU,Mauensee,6212,Kaltbach
SG,Kaltbrunn,8722,Kaltbrunn
TG,Wagenhausen,8259,Kaltenbach
TG,Affeltrangen,8514,Amlikon-Bissegg
TG,Lommis,9508,Weingarten-Kalth
SO,Kammersrohr,4535,Kammersrohr
BE,Kandergrund,3716,Kandergrund
BE,Kandersteg,3718,Kandersteg
BL,Känerkinden,4447,Känerkinden
SO,Kappel (SO),4616,Kappel SO
ZH,Kappel am Albis,8926,Kappel am Albis
BE,Kappelen,3273,Kappelen
TG,Warth-Weiningen,8532,Warth
BE,Hasliberg,6086,Hasliberg Reuti
LU,Horw,6047,Kastanienbaum
ZH,Rümlang,8153,Rümlang
ZH,Regensdorf,8105,Watt
BE,Kaufdorf,3126,Kaufdorf
TG,Gachnang,8546,Kefikon TG
ZH,Bertschikon,8543,Kefikon ZH
ZH,Stäfa,8712,Stäfa
BE,Kehrsatz,3122,Kehrsatz
NW,Stansstad,6365,Kehrsiten
ZG,Hünenberg,6333,Hünenberg See
AG,Würenlos,5436,Würenlos
